X,Y,School ID,System ID,School Name,System,County,Address,City,zip,phone,Locale,Charter
-84.173592,33.805039,5070,644,THE CHAMPION MIDDLE THEME SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5265 MIMOSA DR,STONE MOUNTAIN,30083,6785044302,Suburb: Large,No
-84.527214,33.893227,1054,633,CAMPBELL HIGH SCHOOL,COBB COUNTY,COBB COUNTY,5265 WARD ST SE,SMYRNA,30080,6788426850,Suburb: Large,No
-84.364304,33.610161,6422,631,SOUTH METRO PSYCHOEDUCATIONAL PROGRAM,CLAYTON COUNTY,CLAYTON COUNTY,5277 ASH STREET,FOREST PARK,30297,4043622000,Suburb: Large,No
-82.104317,33.536579,2900,636,LAKESIDE MIDDLE SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,527 BLUE RIDGE DR,EVANS,30809,7068556900,Suburb: Large,No
-85.233391,34.259037,1050,657,ALTO PARK ELEMENTARY SCHOOL,FLOYD COUNTY,FLOYD COUNTY,528 BURNETT FERRY RD SW,ROME,30165,7062361892,Suburb: Small,No
-85.000359,33.92102,2100,710,SARA M. RAGSDALE ELEMENTARY,PAULDING COUNTY,PAULDING COUNTY,528 HOLLY SPRINGS RD,ROCKMART,30153,7704432140,Rural: Distant,No
-83.896278,33.43195,1060,707,ROCKY PLAINS ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,5300 HIGHWAY 162 S,COVINGTON,30016,7707844987,Rural: Distant,No
-84.215157,33.967598,1030,667,NORCROSS HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5300 SPALDING DR,NORCROSS,30092,7704483674,Suburb: Large,No
-82.898087,32.52964,1080,774,COMMUNITY HOPE CENTER,DUBLIN CITY,LAURENS COUNTY,531 GRAHAM ST,DUBLIN,31021,4782967401,Town: Remote,No
-84.153778,33.891891,5554,667,LILBURN ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,531 LILBURN SCHOOL RD NW,LILBURN,30047,7709217707,Suburb: Large,No
-84.39521,33.770031,1990,761,CENTENNIAL PLACE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,531 LUCKIE ST NW,ATLANTA,30313,4048028550,City: Large,No
-84.557312,33.704189,3900,660,RANDOLPH ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5320 CAMPBELLTON RD SW,ATLANTA,30331,4043466520,Suburb: Large,No
-82.79071,31.44154,1820,634,SATILLA ELEMENTARY SCHOOL,COFFEE COUNTY,COFFEE COUNTY,5325 OLD AXSON RD,DOUGLAS,31535,9123842602,Rural: Fringe,No
-82.860489,32.049648,1040,734,TELFAIR COUNTY ELEMENTARY,TELFAIR COUNTY,TELFAIR COUNTY,532 E OAK ST,MCRAE,31055,2298687483,Town: Remote,No
-81.11293,32.030781,1056,625,GADSDEN ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,5330 MONTGOMERY ST,SAVANNAH,31405,9123955940,City: Midsize,No
-84.171829,33.676182,2910,644,SALEM MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5333 SALEM RD,LITHONIA,30038,6786769402,Suburb: Large,No
-83.934799,33.56374,1110,707,SOUTH SALEM ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,5335 SALEM RD,COVINGTON,30016,7707871330,Suburb: Large,No
-82.10434,33.53706,1890,636,LAKESIDE HIGH SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,533 BLUE RIDGE DR,EVANS,30809,7068630027,Suburb: Large,No
-84.222733,33.55843,5052,675,STOCKBRIDGE MIDDLE SCHOOL,HENRY COUNTY,HENRY COUNTY,533 OLD CONYERS RD,STOCKBRIDGE,30281,7704745710,Suburb: Large,No
-84.357582,33.897049,2860,660,RIDGEVIEW CHARTER SCHOOL,FULTON COUNTY,FULTON COUNTY,5340 TRIMBLE RD NE,ATLANTA,30342,4048437710,City: Small,Yes
-84.159882,31.117931,3050,784,PELHAM ELEMENTARY SCHOOL,PELHAM CITY,MITCHELL COUNTY,534 BARROW AVE SW,PELHAM,31779,2292948170,Rural: Fringe,No
-84.35511,33.607819,4056,631,LAKE CITY ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5354 PHILLIPS DR,LAKE CITY,30260,4043623855,Suburb: Large,No
-84.821899,33.945938,5201,891,PAULDING REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,PAULDING COUNTY,538 INDUSTRIAL BLVD N,DALLAS,30132,7704431166,Rural: Fringe,No
-84.564712,33.70203,5050,660,SANDTOWN MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,5400 CAMPBELLTON RD SW,ATLANTA,30331,4043466500,Suburb: Large,No
-84.134552,34.218746,1030,658,CUMMING ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,540 DAHLONEGA ST,CUMMING,30040,7708877749,Suburb: Large,No
-82.200478,33.515362,1020,636,LEWISTON ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,5426 HEREFORD FARM RD,EVANS,30809,7066506064,Rural: Fringe,No
-84.33577,33.959839,1750,644,AUSTIN ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5435 ROBERTS DR,DUNWOODY,30338,6788748102,Suburb: Large,No
-84.230309,33.984917,1860,667,PINCKNEYVILLE MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5440 W JONES BRIDGE RD,NORCROSS,30092,7702630860,Suburb: Large,No
-84.097656,34.093689,4000,667,RIVERSIDE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5445 SETTLES BRIDGE RD,SUWANEE,30024,6784821000,Rural: Fringe,No
-84.447502,33.60577,1060,631,NORTHCUTT ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5451 W FAYETTEVILLE RD,COLLEGE PARK,30349,7709944020,Suburb: Large,No
-84.353157,33.605068,1054,631,FOREST PARK HIGH SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5452 PHILLIPS DR,FOREST PARK,30297,4043623890,Suburb: Large,No
-83.603912,32.986927,1990,684,DAMES FERRY ELEMENTARY SCHOOL,JONES COUNTY,JONES COUNTY,545 GA HIGHWAY 18 W,GRAY,31032,4789862023,Rural: Distant,No
-84.379013,33.738709,3730,761,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,545 HILL ST SE,ATLANTA,30312,4048025400,City: Large,No
-85.092461,33.277599,1100,674,NEW HEARD COUNTY HIGH SCHOOL,HEARD COUNTY,HEARD COUNTY,545 MAIN ST,FRANKLIN,30217,7066753656,Rural: Distant,No
-82.217552,33.452389,1030,636,GROVETOWN MIDDLE SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,5463 HARLEM GROVETOWN RD,GROVETOWN,30813,7068552514,Rural: Fringe,No
-83.911301,34.21862,2940,669,WEST HALL MIDDLE SCHOOL,HALL COUNTY,HALL COUNTY,5470 MCEVER RD,OAKWOOD,30566,7709674871,Suburb: Small,No
-84.75798,34.124321,2052,608,EMERSON ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,54 7TH ST,EMERSON,30137,7706065848,Rural: Fringe,No
-83.433716,34.1082,1050,678,BENTON ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,5488 HIGHWAY 441,NICHOLSON,30565,7067572211,Rural: Distant,No
-85.549377,34.886547,2750,641,DAVIS ELEMENTARY SCHOOL,DADE COUNTY,DADE COUNTY,5491 HIGHWAY 301,TRENTON,30752,7066576300,Rural: Fringe,No
-83.71785,33.93185,1130,607,COLLEGE AND CAREER PREPARATORY ACADEMY,BARROW COUNTY,BARROW COUNTY,54 STAR ST W,BETHLEHEM,30620,7708681072,Rural: Distant,No
-83.909615,34.217262,1890,669,WEST HALL HIGH SCHOOL,HALL COUNTY,HALL COUNTY,5500 MCEVER RD,OAKWOOD,30566,7709679826,Suburb: Small,No
-84.352951,33.603355,3050,631,BABB MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5500 REYNOLDS RD,FOREST PARK,30297,4043623880,Suburb: Large,No
-81.484482,31.20923,1052,663,ALTAMA ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,5505 ALTAMA AVE,BRUNSWICK,31525,9122643563,Suburb: Small,No
-84.164413,33.695641,3750,644,FAIRINGTON ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5505 PHILIP BRADLEY DR,LITHONIA,30038,6786768702,Suburb: Large,No
-82.104858,33.538384,1880,636,BLUE RIDGE ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,550 BLUE RIDGE DR,EVANS,30809,7068680894,Suburb: Large,No
-84.429604,34.434952,1060,712,HARMONY ELEMENTARY SCHOOL,PICKENS COUNTY,PICKENS COUNTY,550 HARMONY SCHOOL RD,JASPER,30143,7062531840,Rural: Fringe,No
-83.916283,33.894649,4970,667,MCCONNELL MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,550 OZORA RD,LOGANVILLE,30052,7705541000,Suburb: Large,No
-84.446564,33.604404,3052,631,NORTH CLAYTON MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5517 W FAYETTEVILLE RD,COLLEGE PARK,30349,7709944025,Suburb: Large,No
-84.197166,33.428268,2910,675,OAKLAND ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,551 HIGHWAY 81 W,MCDONOUGH,30253,7709541901,Rural: Fringe,No
-84.198013,34.02174,2970,660,STATE BRIDGE CROSSING ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5530 STATE BRIDGE RD,ALPHARETTA,30022,4044973850,Suburb: Large,No
-83.928009,34.20134,2052,669,FLOWERY BRANCH ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,5544 RADFORD RD,FLOWERY BRANCH,30542,7709676621,Suburb: Small,No
-84.235657,33.79118,6060,644,GATEWAY TO COLLEGE ACADEMY,DEKALB COUNTY,DEKALB COUNTY,555 N INDIAN CREEK DR,CLARKSTON,30021,6788913220,Suburb: Large,Yes
-83.912888,33.890888,6050,667,W. J. COOPER ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,555 OZORA RD,LOGANVILLE,30052,7705547050,Suburb: Large,No
-84.222809,33.967464,1312,667,IVY PREPATORY ACADEMY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5575 PEACHTREE PKWY,NORCROSS,30092,7703420089,Suburb: Large,No
-84.196487,34.022663,9100,660,JOHNS CREEK HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,5575 STATE BRIDGE RD,JOHNS CREEK,30022,4047635537,Suburb: Large,No
-82.909981,33.559231,1020,731,TALIAFERRO COUNTY SCHOOL,TALIAFERRO COUNTY,TALIAFERRO COUNTY,557 BROAD ST NW,CRAWFORDVILLE,30631,7064562575,Rural: Remote,No
-84.430519,33.603229,2062,631,WEST CLAYTON ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5580 RIVERDALE RD,COLLEGE PARK,30349,7709944005,Suburb: Large,No
-84.880218,31.01734,1960,725,SEMINOLE COUNTY MIDDLE/HIGH SCHOOL,SEMINOLE COUNTY,SEMINOLE COUNTY,5582 GA HIGHWAY 39,DONALSONVILLE,39845,2295245135,Rural: Fringe,No
-83.954529,33.023926,2050,702,SAMUEL E. HUBBARD ELEMENTARY SCHOOL,MONROE COUNTY,MONROE COUNTY,558 GA HIGHWAY 83 S,FORSYTH,31029,4789947066,Rural: Fringe,No
-84.235146,31.238962,1970,701,MITCHELL COUNTY MIDDLE SCHOOL,MITCHELL COUNTY,MITCHELL COUNTY,55 GRIFFIN RD,CAMILLA,31730,2293360980,Rural: Fringe,No
-84.387138,33.720676,3060,761,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,30315,4048024410,City: Large,No
-84.387138,33.720676,5060,761,THE SCHOOL OF THE ARTS AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,30315,4048024415,City: Large,No
-84.387138,33.720676,4060,761,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,30315,4048024420,City: Large,No
-84.387138,33.720676,1060,761,EARLY COLLEGE HIGH SCHOOL AT CARVER,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,55 MCDONOUGH BLVD SE,ATLANTA,30315,4048024405,City: Large,No
-84.633621,33.815762,2070,633,AUSTELL PRIMARY SCHOOL,COBB COUNTY,COBB COUNTY,5600 MULBERRY ST,AUSTELL,30106,7708195804,Suburb: Large,No
-82.85508,31.305799,1900,602,PEARSON ELEMENTARY SCHOOL,ATKINSON COUNTY,ATKINSON COUNTY,563 KING ST N,PEARSON,31642,9124223882,Rural: Remote,No
-84.000427,33.949833,3750,667,CENTRAL GWINNETT HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,564 W CROGAN ST,LAWRENCEVILLE,30045,7709638041,Suburb: Large,No
-84.045677,34.126213,5050,667,SYCAMORE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5695 SYCAMORE RD,SUGAR HILL,30518,6787145770,Suburb: Large,No
-84.406471,33.75481,1170,761,ATLANTA PREPARATORY ACADEMY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,569 MARTIN LUTHER KING JR DR.,ATLANTA,30314,4044925362,City: Large,Yes
-83.985863,33.952572,6396,667,HOOPER RENWICK CENTER,GWINNETT COUNTY,GWINNETT COUNTY,56 NEAL BLVD,LAWRENCEVILLE,30045,7706824290,Suburb: Large,No
-83.76413,32.750439,1030,611,SKYVIEW ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,5700 FULTON MILL RD,LIZELLA,31052,4787793956,Rural: Fringe,No
-84.489113,33.739529,2569,761,WEST MANOR ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,570 LYNHURST DR SW,ATLANTA,30311,4048023350,City: Large,No
-81.115372,32.023849,2090,625,SAVANNAH GATEWAY TO COLLEGE,CHATHAM COUNTY,CHATHAM COUNTY,5717 WHITE BLUFF RD,SAVANNAH,31405,9124435777,City: Midsize,Yes
-84.827423,33.234119,2030,638,GLANTON ELEMENTARY,COWETA COUNTY,COWETA COUNTY,5725 HIGHWAY 29,GRANTVILLE,30220,7705832873,Rural: Distant,No
-83.229637,30.819735,1940,692,MOULTON-BRANCH ELEMENTARY SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,5725 INNER PERIMETER ROAD,VALDOSTA,31601,2292452294,Rural: Fringe,No
-81.791687,31.227032,1010,613,WAYNESVILLE PRIMARY SCHOOL,BRANTLEY COUNTY,BRANTLEY COUNTY,5726 OLD WAYNESVILLE RD,WAYNESVILLE,31566,9127783068,Rural: Distant,No
-84.413269,33.598019,2040,631,MARTIN LUTHER KING- JR. ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5745 W LEES MILL RD,COLLEGE PARK,30349,7709914651,Suburb: Large,No
-84.196632,33.379421,1060,675,LUELLA ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,575 WALKER DR,LOCUST GROVE,30248,7702882035,Rural: Fringe,No
-83.580376,34.122997,1740,779,JEFFERSON HIGH SCHOOL,JEFFERSON CITY,JACKSON COUNTY,575 WASHINGTON ST,JEFFERSON,30549,7063672881,Rural: Distant,No
-82.772011,31.044554,2010,632,CLINCH COUNTY MIDDLE SCHOOL,CLINCH COUNTY,CLINCH COUNTY,575 WOODLAKE DR,HOMERVILLE,31634,9124875385,Rural: Fringe,No
-82.772011,31.044554,1010,632,CLINCH COUNTY ELEMENTARY SCHOOL,CLINCH COUNTY,CLINCH COUNTY,575 WOODLAKE DR,HOMERVILLE,31634,9124875385,Rural: Fringe,No
-84.152634,33.730179,1970,644,MARBUT ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5776 MARBUT RD,LITHONIA,30058,6786768802,Suburb: Large,No
-84.514076,33.598099,1140,660,FELDWOOD ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5790 FELDWOOD RD,COLLEGE PARK,30349,4047683600,Suburb: Large,No
-84.817253,33.373612,1054,638,RUTH HILL ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,57 SUNSET LN,NEWNAN,30263,7702542895,Town: Fringe,No
-84.894386,33.809421,2052,710,NEW GEORGIA ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,5800 MULBERRY ROCK RD,VILLA RICA,30180,7704453597,Rural: Fringe,No
-84.955208,32.526878,3056,706,BRITT DAVID ELEMENTARY COMPUTER MAGNET ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,5801 ARMOUR RD,COLUMBUS,31909,7067482617,City: Midsize,No
-83.692078,32.737091,1067,611,PORTER ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,5802 SCHOOL RD,MACON,31216,4787843144,Suburb: Midsize,No
-84.588852,33.813427,1068,633,SKY VIEW ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,5805 DUNN RD SW,MABLETON,30126,7708192584,Suburb: Large,No
-85.051002,34.786781,7750,755,WESTSIDE MIDDLE SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,580 LAFAYETTE RD. SW,ROCKY FACE,30740,7066732611,Rural: Fringe,No
-85.278343,33.75919,1040,671,TALLAPOOSA PRIMARY SCHOOL,HARALSON COUNTY,HARALSON COUNTY,581 HIGHWAY 120 EAST,TALLAPOOSA,30176,7705747444,Rural: Distant,No
-84.199715,33.800049,5030,644,EAST DEKALB SPECIAL EDUCATION CENTER,DEKALB COUNTY,DEKALB COUNTY,5839 MEMORIAL DR,STONE MOUNTAIN,30083,6786761890,Suburb: Large,No
-83.801666,34.44484,2760,669,WAUKA MOUNTAIN ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,5850 BROOKTON LULA RD,GAINESVILLE,30506,7709833221,Rural: Fringe,Yes
-84.198822,33.799938,5000,644,DEKALB ALTERNATIVE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5855 MEMORIAL DR,STONE MOUNTAIN,30083,6786762302,Suburb: Large,No
-84.2062,33.938778,4058,667,SUMMEROUR MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,585 MITCHELL RD,NORCROSS,30071,7704483045,Suburb: Large,No
-84.169388,34.148029,1900,658,SOUTH FORSYTH HIGH SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,585 PEACHTREE PKWY,CUMMING,30041,7707812264,Suburb: Large,No
-84.766121,33.68288,1840,648,DORSETT SHOALS ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,5866 DORSETT SHOALS RD,DOUGLASVILLE,30135,7706513700,Suburb: Large,No
-84.339462,33.770199,2564,761,LIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,DEKALB COUNTY,586 CANDLER PARK DR NE,ATLANTA,30307,4048028850,City: Large,No
-84.770889,33.803429,3100,710,HAL HUTCHENS ELEMENTARY,PAULDING COUNTY,PAULDING COUNTY,586 CLONTS RD,DOUGLASVILLE,30134,6788382683,Rural: Fringe,No
-84.184608,34.060661,2950,660,FINDLEY OAKS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5880 FINDLEY CHASE DR,DULUTH,30097,7704973800,Suburb: Large,No
-84.319221,33.593208,1050,631,THURGOOD MARSHALL ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5885 MADDOX RD,MORROW,30260,4046758019,Suburb: Large,No
-84.000191,33.928928,1305,667,MARGARET WINN HOLT ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,588 OLD SNELLVILLE HWY,LAWRENCEVILLE,30046,6783768600,Suburb: Large,No
-84.558601,33.810352,3060,633,HARMONY-LELAND ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,5891 DODGEN RD SW,MABLETON,30126,7708192483,Suburb: Large,No
-85.025879,33.732368,1890,622,TEMPLE HIGH SCHOOL,CARROLL COUNTY,CARROLL COUNTY,589 SAGE ST,TEMPLE,30179,7705623218,Town: Distant,No
-84.414848,33.916946,3066,660,RIVERWOOD INTERNATIONAL CHARTER SCHOOL,FULTON COUNTY,FULTON COUNTY,5900 HEARDS DR NW,ATLANTA,30328,4048471980,City: Small,Yes
-84.916733,34.456944,1050,664,BELWOOD ELEMENTARY SCHOOL,GORDON COUNTY,GORDON COUNTY,590 BELWOOD RD SE,CALHOUN,30701,7066299547,Rural: Fringe,No
-83.322151,32.412495,1120,612,BLECKLEY MIDDLE SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,590 GA HIGHWAY 26 E,COCHRAN,31014,4789347270,Rural: Fringe,No
-84.00045,33.927834,7080,667,OAKLAND MEADOW SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,590 OLD SNELLVILLE HWY,LAWRENCEVILLE,30046,7705136800,Suburb: Large,No
-83.193603,32.211273,1800,645,DODGE COUNTY MIDDLE SCHOOL,DODGE COUNTY,DODGE COUNTY,5911 OAK ST,EASTMAN,31023,4783746492,Rural: Fringe,No
-84.383705,33.918224,9090,660,LAKE FOREST ELEMENTARY,FULTON COUNTY,FULTON COUNTY,5920 SANDY SPRINGS CIR NE,ATLANTA,30328,4042568740,City: Small,No
-84.480324,33.593136,2058,660,BETHUNE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5925 OLD CARRIAGE DR,COLLEGE PARK,30349,7709917940,Suburb: Large,No
-84.869782,33.81768,1920,710,SOUTH PAULDING MIDDLE SCHOOL,PAULDING COUNTY,PAULDING COUNTY,592 NEBO RD,DALLAS,30157,7704458500,Suburb: Large,No
-83.951218,34.87566,1050,744,UNION COUNTY PRIMARY SCHOOL,UNION COUNTY,UNION COUNTY,592 SCHOOL CIR,BLAIRSVILLE,30512,7067455450,Rural: Remote,No
-84.153053,33.76244,6377,644,EAGLE WOODS ACADEMY,DEKALB COUNTY,DEKALB COUNTY,5931 SHADOW ROCK DR,LITHONIA,30058,6786768102,Suburb: Large,No
-84.321175,33.592506,1170,631,MORROW MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5934 TRAMMELL RD,MORROW,30260,7704732700,Suburb: Large,No
-84.518333,33.593109,1760,660,BANNEKER HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,5935 FELDWOOD RD,COLLEGE PARK,30349,7709693410,Suburb: Large,No
-84.723923,33.959427,1970,633,VAUGHAN ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,5950 NICHOLS RD,POWDER SPRINGS,30127,6785948298,Suburb: Large,No
-84.028458,33.568508,1780,722,BARKSDALE ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,596 OGLESBY BRIDGE RD SE,CONYERS,30094,7704839514,Suburb: Large,No
-84.23687,33.962151,5056,667,PEACHTREE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5995 CROOKED CREEK RD,NORCROSS,30092,7704488710,Suburb: Large,No
-82.924347,34.347679,3050,673,HART COUNTY HIGH SCHOOL,HART COUNTY,HART COUNTY,59 FIFTH ST,HARTWELL,30643,7063765461,Town: Distant,No
-82.924347,34.347679,1950,673,HART COUNTY ACADEMY,HART COUNTY,HART COUNTY,59 FIFTH ST,HARTWELL,30643,7068567241,Town: Distant,No
-85.233086,34.271385,2054,785,WEST END ELEMENTARY SCHOOL,ROME CITY,FLOYD COUNTY,5 BROWN FOX DR SW,ROME,30165,7062349366,City: Small,No
-85.146011,34.175976,2054,657,MIDWAY PRIMARY,FLOYD COUNTY,FLOYD COUNTY,5 MIDWAY SCHOOL RD SE,SILVER CREEK,30173,7062361880,Rural: Fringe,No
-82.267014,33.524712,2050,636,COLUMBIA MIDDLE SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,6000 COLUMBIA RD,GROVETOWN,30813,7065411252,Rural: Fringe,No
-84.984619,32.497742,1020,706,FOX ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,600 38TH ST,COLUMBUS,31904,7067482723,City: Midsize,No
-82.883652,34.108139,1760,652,ELBERT COUNTY HIGH SCHOOL,ELBERT COUNTY,ELBERT COUNTY,600 ABERNATHY CIR,ELBERTON,30635,7062134101,Town: Distant,No
-82.883652,34.108139,1120,652,ELBERTON EDUCATION CENTER,ELBERT COUNTY,ELBERT COUNTY,600 ABERNATHY CIR,ELBERTON,30635,7062134100,Town: Distant,No
-83.686676,34.091995,2090,678,GUM SPRINGS ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,600 GUM SPRINGS CHURCH RD,JEFFERSON,30549,7066545580,Rural: Distant,No
-84.517578,34.472969,1030,712,HILL CITY ELEMENTARY SCHOOL,PICKENS COUNTY,PICKENS COUNTY,600 HILL CIR,JASPER,30143,7062531880,Rural: Fringe,No
-84.108833,34.124771,1000,658,SETTLES BRIDGE ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,600 JAMES BURGESS RD,SUWANEE,30024,7708871883,Rural: Fringe,No
-81.54673,30.727634,1100,620,SAINT MARYS ELEMENTARY SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,600 OSBORNE ST,SAINT MARYS,31558,9128824839,Town: Distant,No
-81.603027,32.148075,4020,615,BRYAN COUNTY MIDDLE SCHOOL,BRYAN COUNTY,BRYAN COUNTY,600 PAYNE DR,PEMBROKE,31321,9126265050,Rural: Distant,No
-84.945458,33.729351,5054,622,VILLA RICA HIGH SCHOOL,CARROLL COUNTY,CARROLL COUNTY,600 ROCKY BRANCH RD,VILLA RICA,30180,7704595185,Town: Distant,No
-83.993607,34.010151,4980,667,TAYLOR ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,600 TAYLOR SCHOOL DR,LAWRENCEVILLE,30043,7703384680,Suburb: Large,No
-81.670021,32.387291,2000,616,BROOKLET ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,600 W LANE ST,BROOKLET,30415,9128428300,Rural: Distant,No
-84.889259,32.468418,1064,706,KENDRICK HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6015 GEORGETOWN DR,COLUMBUS,31907,7065652960,City: Midsize,No
-84.407486,33.752174,6414,856,NORTH METRO PSYCHOEDUCATIONAL PROGRAM,METRO RESA,FULTON COUNTY,601 BECKWITH STREET SW,ATLANTA,30314,4048026070,City: Large,No
-83.261177,31.708084,2910,609,FITZGERALD HIGH SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY,601 W CYPRESS ST,FITZGERALD,31750,2294095530,Town: Remote,No
-85.217621,33.951958,3100,715,YOUNGS GROVE ELEMENTARY SCHOOL,POLK COUNTY,POLK COUNTY,601 WOOTEN RD,CEDARTOWN,30125,7707483821,Rural: Fringe,No
-83.707665,32.777424,5054,611,BURGHARD ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,6020 BLOOMFIELD RD,MACON,31206,4787843132,Rural: Fringe,No
-81.262383,32.000038,3000,625,SOUTHWEST ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,6020 OGEECHEE RD,SAVANNAH,31419,9123953301,Suburb: Midsize,No
